Date,Month,Day,Year,EABL,WBNU,COYE,EAKI,MALL,CAGO,MODO,MAWR,CATE,GREG,WODU,GBHE,RBWO,WOTH,GRFL,AMRE,EATO
2016-08-05,8,5,2016,,,1,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,1,,1,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,1,1,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,3,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,1,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,1,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,1,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,1,,,,,,,,,,
2016-08-05,8,5,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-03,8,3,2016,,,,,,,,,,,,,,,,,
2016-08-07,8,7,2016,,,,,,,,,,,,,,,,,
2016-08-07,8,7,2016,,,,,,,,,,,,,,,,,
2016-08-07,8,7,2016,,1,,,,,,,,,,,,,,,
2016-08-07,8,7,2016,,,,,,,,,,,,,,,,,
2016-08-07,8,7,2016,,,,,,,,,,,,,,,,,
2016-08-07,8,7,2016,,,,,,,,,,,,,,,,,
2016-08-11,8,11,2016,,,,,,,,,,,,,,,,,
2016-08-11,8,11,2016,,,,,,,,,,,,,,,,,
2016-08-11,8,11,2016,,1,,,,,,,,,,,,,,,
2016-08-11,8,11,2016,,,,,,,,,,,,,1,,,,
2016-08-14,8,14,2016,,,,,,,,,,,,,1,,,,
2016-08-14,8,14,2016,,,,,,,,,,,,,,,,,
2016-08-14,8,14,2016,,,,,,,,,,,,,,,,,
2016-08-14,8,14,2016,,,,,,,,,,,,,,,,,
2016-08-17,8,17,2016,,,,,,,,,,,,,,,,,
2016-08-17,8,17,2016,,,,,,,,,,,,,,,,,
2016-08-17,8,17,2016,,,,,,,,,,,,,,,,,
2016-08-17,8,17,2016,,,,,1,,,,,,,,,,,,
2016-08-17,8,17,2016,,,,,,,,,,1,,,,,,,
2016-08-17,8,17,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,5,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,1,,1,,,,,
2016-08-20,8,20,2016,,,,,,,,,1,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,1,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,2,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,2,,,,,,1,,,,
2016-08-20,8,20,2016,,,,,,,2,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,2,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-20,8,20,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,1,,1,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,1,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,1,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,1,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,1,,,,,
2016-08-09,8,9,2016,,1,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,1,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,1,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,2,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,1,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-09,8,9,2016,,,,,,,,,,,,,,,,,
2016-08-18,8,18,2016,,,,,,,,,,,,,,,,,
2016-08-18,8,18,2016,,,,,,,,,,,,,,,,,
2016-08-18,8,18,2016,,1,,,,,,,,,,,,,,,
2016-08-18,8,18,2016,,,,,,,,,,,,,,,,,
2016-08-18,8,18,2016,,1,,,,,,,,,,,,,,,
2016-08-18,8,18,2016,,,,,,,,,,,,,1,,,,
2016-08-18,8,18,2016,,,,,,,,,,,,,,,,,
2016-08-21,8,21,2016,,,,,,,,,,,,,,,,,
2016-08-21,8,21,2016,,,,,,,,,,,,,2,,,,
2016-08-21,8,21,2016,,,,,,,,,,,,,,,,,
2016-08-21,8,21,2016,,,,,,,,,,,,,,,,,
2016-08-21,8,21,2016,,,,,,,,,,,,,,,,,1
2016-08-21,8,21,2016,,1,,,,,,,,,,,,,,,
2016-08-24,8,24,2016,,,,,,,,,,1,,,,,,,
2016-08-24,8,24,2016,,,,,,,,,,,,,,,,,
2016-08-24,8,24,2016,,,,,,,,,,1,,,,,,,
2016-08-24,8,24,2016,,,,,,,,,,,,,,,,,
2016-08-24,8,24,2016,,,,,,,,,,,,1,,,,,
2016-08-24,8,24,2016,,,,,,,,,,,,,,,,,
2016-08-24,8,24,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,1,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,1,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,5,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,1,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,1,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,,,,,
2016-08-31,8,31,2016,,,,,,,,,,,,,1,,,,
2016-09-01,9,1,2016,,,,,,,,,,,,,,,,,
2016-09-01,9,1,2016,,,,,,,,,,,,,,,,,
2016-09-01,9,1,2016,,,,,,,,,,,,,,,,,
2016-09-01,9,1,2016,,,,,,,,,,,,,1,,,,
2016-09-01,9,1,2016,,,,,,,,,,,,,,,,,
2016-09-04,9,4,2016,,,,,,,,,,,,,,,,,
2016-09-04,9,4,2016,,,,,,,,,,,,,,,,,
2016-09-04,9,4,2016,,,,,,,,,,,,,,,,,
2016-09-04,9,4,2016,,,,,,,,,,,,,,,,,
2016-09-04,9,4,2016,,,,,,,,,,,,,,,,,
2016-08-25,8,25,2016,,,,,,,,,,,,,,,,,
2016-08-25,8,25,2016,,,,,,,,,,,,,,,,,
2016-08-25,8,25,2016,,,,,,,,,,,,,,,,,
2016-08-25,8,25,2016,,,,,,,,,,,,,,,,,
2016-08-25,8,25,2016,,,,,,,,,,,,,,,,,
2016-08-25,8,25,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,1,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,1,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,2,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,1,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,1,,,,
2016-09-13,9,13,2016,,1,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,1,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,4,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,1,,,,,,
2016-09-13,9,13,2016,,,,,1,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,1,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-09-13,9,13,2016,,,,,,,,,,,,,,,,,
2016-10-05,10,5,2016,,,,,,,,,,1,,,,,,,
2016-10-05,10,5,2016,,,,,,20,,,,,,,,,,,
2016-10-05,10,5,2016,,,,,,,,,,,,,,,,,
2016-10-05,10,5,2016,,,,,,,,,,,,,,,,,
2016-10-05,10,5,2016,,,,,1,,,,,,,,,,,,
2016-10-05,10,5,2016,,,,,,,,,,,,,,,,,
2016-10-05,10,5,2016,,,,,1,,,,,,,,,,,,
2016-10-09,10,9,2016,,,,,,,,,,,,,,,,,
2016-10-09,10,9,2016,,,,,,,,,,,,,,,,,
2016-10-09,10,9,2016,,,,,,,,,,,,,,,,,
2016-10-09,10,9,2016,,1,,,,,,,,,,,,,,,
2016-10-09,10,9,2016,,,,,,,,,,,,,1,,,,
2016-11-02,11,2,2016,,,,,,,,,,,,,,,,,
2016-11-02,11,2,2016,,,,,,,,,,,,,,,,,
2016-11-02,11,2,2016,,,,,,,,,,,,,,,,,
2016-11-02,11,2,2016,,,,,,,,,,,,,,,,,
2016-11-02,11,2,2016,,,,,,2,,,,,,,,,,,
2016-11-02,11,2,2016,,,,,,,,,,,,,,,,,
2016-11-02,11,2,2016,,,,,,,,,,,,,,,,,
2016-12-07,12,7,2016,,,,,,,,,,,,,,,,,
2016-12-07,12,7,2016,,,,,,,,,,,,,,,,,
2016-12-07,12,7,2016,,,,,,2,,,,,,,,,,,
2016-12-07,12,7,2016,,,,,4,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,13,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,8,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-01-25,1,25,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-01,2,1,2017,,,,,,,,,,,,,,,,,
2017-02-08,2,8,2017,,,,,,,,,,,,,,,,,
2017-02-08,2,8,2017,,,,,,3,,,,,,,,,,,
